TIMESTAMP X(mg) Y(mg) Z(mg)
599618641703913984 -834 99 602
599618641713789952 -831 98 606
599618641723665920 -828 99 607
599618641733541888 -826 99 607
599618641743417856 -824 97 608
599618641753293824 -825 97 606
599618641763169792 -826 96 606
599618641773045760 -830 93 607
599618641782921728 -832 93 607
599618641792797696 -830 96 605
599618641802673664 -831 96 607
599618641812549632 -828 97 604
599618641822425600 -825 97 606
599618641832301568 -825 95 607
599618641842177536 -824 95 609
599618641852053504 -824 94 609
599618641861929498 -826 93 610
599618641871805440 -829 96 609
599618641881681408 -829 99 609
599618641891557376 -829 99 610
599618641901433344 -827 99 609
599618641911309312 -827 99 608
599618641921185280 -826 98 609
599618641931061248 -825 96 608
599618641940937216 -825 93 607
599618641950813184 -825 89 611
599618641960689152 -826 91 609
599618641970565120 -827 92 607
599618641980441088 -826 92 608
599618641990317056 -825 94 609
599618642000193024 -825 96 607
599618642010068992 -826 95 605
599618642019944960 -826 96 605
599618642029820800 -828 94 607
599618642039696768 -827 94 607
599618642049572736 -828 96 610
599618642059448704 -830 97 608
599618642069324672 -828 98 610
599618642079200640 -828 97 609
599618642089076608 -829 98 606
599618642098952576 -828 97 607
599618642108828544 -827 93 605
599618642118704512 -828 93 605
599618642128580480 -829 93 606
599618642138456448 -829 94 607
599618642148332416 -826 97 606
599618642158208384 -826 97 606
599618642168084352 -825 96 602
599618642177960320 -826 99 605
599618642187836288 -825 98 605
599618642197712256 -827 98 607
599618642207588224 -828 100 608
599618642217464198 -831 98 606
599618642227340160 -831 97 607
599618642237216128 -831 100 605
599618642247092096 -830 100 604
599618642256968064 -828 100 609
599618642266844032 -827 100 606
599618642276720000 -827 99 608
599618642286595968 -825 98 606
599618642296471936 -825 99 609
599618642306347904 -826 98 608
599618642316223872 -827 99 609
599618642326099840 -826 100 608
599618642335975808 -826 99 606
599618642345851776 -828 95 607
599618642355727744 -826 96 607
599618642365603712 -827 94 607
599618642375479680 -827 96 606
599618642385355520 -828 95 606
599618642395231488 -830 97 605
599618642405107456 -830 97 605
599618642414983424 -830 98 604
599618642424859392 -830 98 603
599618642434735360 -829 96 608
599618642444611328 -829 96 608
599618642454487296 -827 89 608
599618642464363264 -827 90 608
599618642474239232 -827 90 606
599618642484115200 -827 94 606
599618642493991168 -829 95 608
599618642503867136 -831 94 606
599618642513743104 -830 94 605
599618642523619072 -830 91 603
599618642533495040 -828 86 600
599618642543371008 -822 84 610
599618642553246976 -822 87 613
599618642563122944 -826 90 613
599618642572998898 -829 96 609
599618642582874880 -832 95 608
599618642592750848 -831 95 603
599618642602626816 -830 97 602
599618642612502784 -829 93 604
599618642622378752 -826 97 605
599618642632254720 -823 97 607
599618642642130688 -820 95 608
599618642652006656 -820 93 609
599618642661882624 -823 93 609
599618642671758592 -826 95 607
599618642681634560 -829 97 606
599618642691510528 -829 97 603
599618642701386496 -828 99 606
599618642711262464 -826 98 605
599618642721138432 -823 95 609
599618642731014400 -823 94 613
599618642740890240 -824 95 615
599618642750766208 -824 95 616
599618642760642176 -826 93 613
599618642770518144 -825 93 611
599618642780394112 -826 95 610
599618642790270080 -824 90 611
599618642800146048 -824 96 609
599618642810022016 -823 96 610
599618642819897984 -823 97 609
599618642829773952 -823 99 609
599618642839649920 -824 97 611
599618642849525888 -825 97 610
599618642859401856 -827 93 608
599618642869277824 -827 92 606
599618642879153792 -825 91 609
599618642889029760 -826 93 609
599618642898905728 -824 94 609
599618642908781696 -824 89 609
599618642918657664 -824 90 610
599618642928533598 -825 89 611
599618642938409600 -826 91 611
599618642948285568 -826 91 612
599618642958161536 -825 92 614
599618642968037504 -824 92 614
599618642977913472 -826 92 612
599618642987789440 -823 90 610
599618642997665408 -823 92 611
599618643007541376 -820 90 612
599618643017417344 -824 91 610
599618643027293312 -823 94 611
599618643037169280 -826 93 611
599618643047045248 -823 95 611
599618643056921216 -824 95 609
599618643066797184 -824 94 610
599618643076673152 -824 94 610
599618643086549120 -825 94 609
599618643096424960 -825 91 611
599618643106300928 -825 92 610
599618643116176896 -826 94 611
599618643126052864 -824 96 611
599618643135928832 -823 94 609
599618643145804800 -824 93 611
599618643155680768 -822 94 610
599618643165556736 -822 96 610
599618643175432704 -823 95 609
599618643185308672 -823 92 611
599618643195184640 -821 94 611
599618643205060608 -822 94 611
599618643214936576 -820 91 610
599618643224812544 -823 92 611
599618643234688512 -825 95 613
599618643244564480 -826 93 611
599618643254440448 -823 94 611
599618643264316416 -825 93 611
599618643274192384 -825 94 610
599618643284068298 -824 96 612
599618643293943424 -823 97 614
599618643303818496 -823 94 611
599618643313693696 -823 97 612
599618643323568768 -822 96 611
599618643333443840 -824 92 611
599618643343319040 -824 92 611
599618643353194112 -825 90 615
599618643363069184 -829 91 612
599618643372944384 -828 93 611
599618643382819456 -826 94 607
599618643392694656 -828 89 605
599618643402569728 -824 85 606
599618643412444800 -818 89 609
599618643422320000 -818 92 612
599618643432195072 -822 92 611
599618643442070144 -825 94 609
599618643451945344 -824 92 604
599618643461820416 -823 88 609
599618643471695488 -822 87 614
599618643481570688 -824 92 616
599618643491445760 -821 91 615
599618643501320832 -819 93 614
599618643511196032 -819 93 613
599618643521071104 -821 92 612
599618643530946176 -824 95 611
599618643540821376 -826 94 610
599618643550696448 -826 92 609
599618643560571520 -825 93 610
599618643570446720 -823 96 612
599618643580321792 -820 97 614
599618643590196992 -819 95 611
599618643600072064 -819 96 613
599618643609947136 -820 94 613
599618643619822336 -820 94 613
599618643629697408 -820 96 613
599618643639572506 -821 95 614
599618643649449344 -820 93 612
599618643659326208 -816 91 611
599618643669202944 -817 95 614
599618643679079808 -817 97 613
599618643688956544 -819 97 609
599618643698833408 -819 96 609
599618643708710272 -821 95 608
599618643718587008 -824 96 608
599618643728463872 -824 94 611
599618643738340608 -823 96 611
599618643748217472 -822 92 611
599618643758094208 -821 91 613
599618643767971072 -820 91 614
599618643777847936 -820 87 617
599618643787724672 -822 89 617
599618643797601536 -823 93 615
599618643807478272 -823 91 615
599618643817355136 -823 93 614
599618643827232000 -823 89 613
599618643837108736 -821 90 614
599618643846985600 -821 90 612
599618643856862336 -820 92 612
599618643866739200 -817 92 613
599618643876616064 -817 92 612
599618643886492800 -819 90 611
599618643896369664 -821 88 613
599618643906246400 -819 88 611
599618643916123264 -824 90 611
599618643926000000 -825 89 610
599618643935876864 -825 88 614
599618643945753728 -822 92 613
599618643955630464 -826 94 613
599618643965507328 -822 92 613
599618643975384064 -823 89 614
599618643985260928 -822 92 612
599618643995137708 -820 91 612
599618644005008512 -820 91 614
599618644014879360 -818 91 612
599618644024750208 -817 89 614
599618644034621184 -818 93 614
599618644044492032 -819 94 611
599618644054362880 -820 96 612
599618644064233728 -822 95 613
599618644074104704 -823 99 611
599618644083975552 -821 98 610
599618644093846400 -821 98 611
599618644103717248 -820 97 612
599618644113588224 -820 97 611
599618644123459072 -821 96 611
599618644133329920 -819 94 613
599618644143200768 -821 94 613
599618644153071616 -824 96 615
599618644162942592 -827 95 613
599618644172813440 -829 97 610
599618644182684288 -830 95 608
599618644192555136 -828 92 605
599618644202426112 -825 90 609
599618644212296960 -821 87 613
599618644222167808 -822 89 618
599618644232038656 -825 94 616
599618644241909632 -828 93 612
599618644251780480 -827 91 607
599618644261651328 -826 90 609
599618644271522176 -824 88 610
599618644281393024 -821 92 615
599618644291264000 -818 92 614
599618644301134848 -817 93 613
599618644311005696 -816 95 613
599618644320876544 -820 94 612
599618644330747520 -822 94 612
599618644340618368 -824 91 614
599618644350489302 -824 89 614
599618644360364416 -823 86 615
599618644370239488 -823 88 615
599618644380114688 -821 87 615
599618644389989760 -819 86 614
599618644399864832 -818 87 615
599618644409740032 -817 89 614
599618644419615104 -818 88 613
599618644429490176 -819 89 614
599618644439365376 -819 86 616
599618644449240448 -821 87 616
599618644459115520 -823 87 614
599618644468990720 -821 88 613
599618644478865792 -821 89 611
599618644488740992 -818 91 607
599618644498616064 -816 88 606
599618644508491136 -811 82 609
599618644518366336 -808 82 607
599618644528241408 -803 79 614
599618644538116480 -806 85 619
599618644547991680 -809 91 619
599618644557866752 -818 97 617
599618644567741824 -823 99 616
599618644577617024 -825 99 614
599618644587492096 -826 99 613
599618644597367168 -828 97 616
599618644607242368 -829 99 617
599618644617117440 -835 97 614
599618644626992512 -839 97 616
599618644636867712 -843 98 613
599618644646742784 -847 98 611
599618644656617856 -841 97 608
599618644666493056 -836 98 609
599618644676368128 -834 98 610
599618644686243200 -829 98 611
599618644696118400 -828 97 610
599618644705993498 -828 97 613
599618644715872000 -828 95 615
599618644725750528 -829 97 617
599618644735629056 -829 99 616
599618644745507584 -830 95 619
599618644755385984 -831 96 619
599618644765264512 -828 97 619
599618644775143040 -827 95 622
599618644785021568 -821 95 622
599618644794900096 -819 90 622
599618644804778624 -817 86 619
599618644814657024 -812 82 618
599618644824535552 -810 80 616
599618644834414080 -806 80 617
599618644844292608 -800 78 616
599618644854171136 -800 79 616
599618644864049664 -799 79 615
599618644873928064 -799 80 613
599618644883806592 -803 81 612
599618644893685120 -805 78 610
599618644903563648 -810 83 611
599618644913442176 -815 81 608
599618644923320704 -816 79 611
599618644933199104 -816 79 611
599618644943077632 -818 82 611
599618644952956160 -816 78 612
599618644962834688 -813 74 612
599618644972713216 -812 71 612
599618644982591744 -815 69 614
599618644992470144 -815 74 615
599618645002348672 -819 73 615
599618645012227200 -821 73 611
599618645022105728 -816 70 608
599618645031984256 -812 63 610
599618645041862784 -807 61 615
599618645051741184 -806 65 620
599618645061619756 -813 69 620
599618645071491456 -822 70 615
599618645081363200 -825 77 615
599618645091234944 -826 78 610
599618645101106688 -826 73 610
599618645110978304 -827 74 612
599618645120850048 -824 73 615
599618645130721792 -821 73 617
599618645140593536 -817 77 614
599618645150465280 -816 75 614
599618645160337024 -818 78 614
599618645170208768 -824 81 613
599618645180080384 -826 86 612
599618645189952128 -825 84 612
599618645199823872 -822 84 614
599618645209695616 -819 85 614
599618645219567360 -817 85 616
599618645229439104 -815 85 616
599618645239310720 -818 87 616
599618645249182464 -819 90 616
599618645259054208 -819 90 617
599618645268925952 -821 86 615
599618645278797696 -821 85 614
599618645288669440 -820 83 615
599618645298541184 -820 81 612
599618645308412800 -820 79 613
599618645318284544 -820 84 612
599618645328156288 -822 87 612
599618645338028032 -823 86 615
599618645347899776 -821 89 615
599618645357771520 -820 88 613
599618645367643264 -822 86 613
599618645377514880 -819 84 614
599618645387386624 -821 86 613
599618645397258368 -823 82 611
599618645407130112 -822 80 613
599618645417001858 -820 76 613
599618645426875264 -821 75 615
599618645436748672 -821 74 618
599618645446622080 -823 71 616
599618645456495488 -821 74 615
599618645466368896 -820 78 615
599618645476242304 -823 78 613
599618645486115840 -824 78 613
599618645495989248 -825 78 612
599618645505862656 -825 80 612
599618645515736064 -824 81 613
599618645525609472 -824 80 616
599618645535482880 -823 83 614
599618645545356288 -823 82 613
599618645555229696 -823 84 614
599618645565103104 -821 85 613
599618645574976512 -822 82 611
599618645584850048 -821 80 612
599618645594723456 -822 78 612
599618645604596864 -819 74 613
599618645614470272 -821 71 615
599618645624343680 -821 73 616
599618645634217088 -824 77 615
599618645644090496 -824 76 612
599618645653963904 -822 77 612
599618645663837312 -825 84 611
599618645673710720 -824 85 613
599618645683584128 -825 84 615
599618645693457664 -824 84 613
599618645703331072 -823 83 612
599618645713204480 -824 83 613
599618645723077888 -824 84 612
599618645732951296 -823 82 613
599618645742824704 -821 87 612
599618645752698112 -822 86 614
599618645762571520 -820 83 614
599618645772444988 -818 80 612
599618645782314112 -820 81 617
599618645792183296 -822 80 615
599618645802052480 -826 82 616
599618645811921664 -828 81 610
599618645821790848 -827 79 610
599618645831660032 -821 75 608
599618645841529216 -819 75 607
599618645851398400 -814 71 618
599618645861267584 -816 75 620
599618645871136768 -821 82 616
599618645881005952 -824 83 617
599618645890875136 -826 81 613
599618645900744320 -826 80 610
599618645910613504 -824 76 610
599618645920482688 -823 78 612
599618645930351872 -820 81 613
599618645940221056 -816 76 613
599618645950090240 -814 77 613
599618645959959424 -819 75 616
599618645969828608 -821 77 615
599618645979697792 -824 78 617
599618645989566976 -826 81 618
599618645999436160 -825 84 619
599618646009305344 -823 82 616
599618646019174528 -822 82 616
599618646029043712 -817 79 616
599618646038912896 -817 81 614
599618646048782080 -815 78 615
599618646058651264 -817 80 614
599618646068520448 -817 80 616
599618646078389632 -817 81 616
599618646088258816 -820 83 617
599618646098128000 -816 82 620
599618646107997184 -818 82 620
599618646117866368 -818 82 617
599618646127735566 -817 82 617
599618646137608960 -819 80 617
599618646147482368 -817 77 618
599618646157355776 -818 74 618
599618646167229184 -820 77 613
599618646177102592 -819 78 613
599618646186976000 -820 77 613
599618646196849536 -819 77 613
599618646206722944 -820 80 615
599618646216596352 -816 77 618
599618646226469760 -818 78 618
599618646236343168 -819 76 621
599618646246216576 -821 79 620
599618646256089984 -820 79 620
599618646265963392 -821 74 616
599618646275836800 -822 75 619
599618646285710208 -822 75 615
599618646295583744 -821 76 616
599618646305457152 -820 80 614
599618646315330560 -821 79 616
599618646325203968 -820 82 616
599618646335077376 -818 77 617
599618646344950784 -820 82 615
599618646354824192 -818 79 614
599618646364697600 -817 80 613
599618646374571008 -817 77 614
599618646384444416 -816 76 617
599618646394317824 -816 75 618
599618646404191360 -818 79 617
599618646414064768 -818 76 617
599618646423938176 -818 76 617
599618646433811584 -820 77 617
599618646443684992 -819 79 615
599618646453558400 -819 79 618
599618646463431808 -820 77 617
599618646473305216 -820 80 614
599618646483178690 -820 82 616
599618646493049600 -818 79 616
599618646502920448 -819 83 615
599618646512791296 -820 79 615
599618646522662272 -819 80 615
599618646532533120 -819 82 614
599618646542403968 -818 80 617
599618646552274816 -818 79 616
599618646562145792 -816 80 619
599618646572016640 -818 77 618
599618646581887488 -818 80 617
599618646591758336 -823 80 619
599618646601629312 -825 83 616
599618646611500160 -824 78 616
599618646621371008 -824 79 610
599618646631241856 -822 76 613
599618646641112704 -815 77 617
599618646650983680 -811 78 615
599618646660854528 -814 78 614
599618646670725376 -820 81 613
599618646680596224 -821 78 611
599618646690467200 -821 75 609
599618646700338048 -817 71 611
599618646710208896 -816 71 616
599618646720079744 -816 71 616
599618646729950720 -817 75 613
599618646739821568 -814 75 613
599618646749692416 -814 75 615
599618646759563264 -818 75 616
599618646769434240 -824 82 615
599618646779305088 -824 81 613
599618646789175936 -822 79 613
599618646799046784 -818 79 615
599618646808917632 -816 78 614
599618646818788608 -811 79 615
599618646828659456 -812 81 615
599618646838530288 -811 81 615
599618646848401152 -815 81 618
599618646858272000 -818 83 617
599618646868142848 -820 82 618
599618646878013824 -821 79 621
599618646887884672 -818 80 621
599618646897755520 -816 79 619
599618646907626368 -816 81 621
599618646917497344 -817 84 622
599618646927368192 -816 81 621
599618646937239040 -815 79 620
599618646947109888 -815 79 616
599618646956980864 -818 79 616
599618646966851712 -818 78 616
599618646976722560 -816 79 616
599618646986593408 -815 78 615
599618646996464256 -813 73 620
599618647006335232 -812 76 619
599618647016206080 -814 75 620
599618647026076928 -817 75 621
599618647035947776 -819 72 620
599618647045818752 -818 77 619
599618647055689600 -820 77 619
599618647065560448 -818 78 621
599618647075431296 -818 80 617
599618647085302272 -815 82 618
599618647095173120 -816 78 619
599618647105043968 -817 83 621
599618647114914816 -815 80 621
599618647124785664 -816 84 618
599618647134656640 -816 81 618
599618647144527488 -815 79 619
599618647154398336 -818 79 616
599618647164269184 -819 81 616
599618647174140160 -819 79 616
599618647184011008 -817 80 616
599618647193881880 -818 83 616
599618647203755264 -817 79 617
599618647213628672 -813 80 617
599618647223502080 -813 79 618
599618647233375488 -811 76 618
599618647243248896 -812 78 617
599618647253122304 -814 78 618
599618647262995840 -816 77 616
599618647272869248 -818 79 615
599618647282742656 -817 82 614
599618647292616064 -818 78 614
599618647302489472 -819 81 615
599618647312362880 -817 85 613
599618647322236288 -819 83 616
599618647332109696 -817 83 615
599618647341983104 -818 80 616
599618647351856512 -820 79 619
599618647361730048 -822 84 620
599618647371603456 -825 81 620
599618647381476864 -827 83 614
599618647391350272 -823 82 612
599618647401223680 -816 76 610
599618647411097088 -807 72 616
599618647420970496 -803 73 622
599618647430843904 -811 79 623
599618647440717312 -819 81 617
599618647450590720 -823 78 612
599618647460464256 -823 79 610
599618647470337664 -821 78 611
599618647480211072 -816 73 616
599618647490084480 -816 74 619
599618647499957888 -813 73 620
599618647509831296 -809 76 618
599618647519704704 -807 71 619
599618647529578112 -814 73 622
599618647539451520 -819 77 618
599618647549325020 -822 77 619
599618647559205248 -820 75 622
599618647569085440 -818 74 620
599618647578965632 -814 73 620
599618647588845824 -812 75 618
599618647598726016 -812 73 619
599618647608606208 -814 74 620
599618647618486528 -815 75 620
599618647628366720 -817 77 621
599618647638246912 -818 76 620
599618647648127104 -819 80 619
599618647658007296 -819 77 619
599618647667887488 -819 78 617
599618647677767680 -816 79 617
599618647687647872 -817 79 618
599618647697528064 -817 78 618
599618647707408256 -815 77 620
599618647717288448 -814 77 619
599618647727168640 -816 76 618
599618647737048960 -816 77 617
599618647746929152 -816 76 616
599618647756809344 -817 77 615
599618647766689536 -815 72 617
599618647776569728 -816 74 618
599618647786449920 -816 75 620
599618647796330112 -815 74 619
599618647806210304 -816 73 621
599618647816090496 -816 72 620
599618647825970688 -817 74 621
599618647835850880 -818 74 616
599618647845731072 -820 77 618
599618647855611392 -818 78 616
599618647865491584 -817 74 617
599618647875371776 -818 75 616
599618647885251968 -817 77 618
599618647895132160 -817 74 617
599618647905012318 -816 75 617
599618647914888320 -816 74 618
599618647924764288 -816 75 618
599618647934640256 -815 74 616
599618647944516224 -816 73 618
599618647954392192 -817 75 617
599618647964268160 -815 73 616
599618647974144128 -817 76 618
599618647984020096 -817 74 621
599618647993896064 -816 72 618
599618648003772032 -816 72 620
599618648013648000 -815 72 620
599618648023523968 -815 73 617
599618648033399936 -815 74 617
599618648043275904 -817 70 618
599618648053151872 -818 74 620
599618648063027712 -820 75 615
599618648072903680 -819 73 617
599618648082779648 -819 79 617
599618648092655616 -818 80 617
599618648102531584 -821 81 616
599618648112407552 -819 81 617
599618648122283520 -817 80 617
599618648132159488 -816 80 619
599618648142035456 -815 79 617
599618648151911424 -812 78 617
599618648161787392 -813 76 617
599618648171663360 -820 76 617
599618648181539328 -824 76 619
599618648191415296 -826 76 616
599618648201291264 -823 77 614
599618648211167232 -821 76 611
599618648221043200 -814 70 612
599618648230919168 -809 69 620
599618648240795136 -809 71 622
599618648250671104 -817 76 616
599618648260547004 -823 78 616
599618648270417792 -826 73 612
599618648280288640 -825 73 611
599618648290159488 -823 73 611
599618648300030464 -821 75 615
599618648309901312 -817 78 616
599618648319772160 -811 74 618
599618648329643008 -808 75 619
599618648339513984 -809 72 619
599618648349384832 -815 76 618
599618648359255680 -823 76 619
599618648369126528 -824 75 620
599618648378997504 -824 81 618
599618648388868352 -821 80 619
599618648398739200 -818 80 618
599618648408610048 -817 77 617
599618648418481024 -815 80 616
599618648428351872 -814 76 617
599618648438222720 -815 76 617
599618648448093568 -817 76 620
599618648457964416 -817 77 620
599618648467835392 -816 79 619
599618648477706240 -816 82 617
599618648487577088 -816 82 615
599618648497447936 -817 81 617
599618648507318912 -815 79 615
599618648517189760 -817 78 618
599618648527060608 -815 77 616
599618648536931456 -813 77 620
599618648546802432 -813 78 618
599618648556673280 -817 78 614
599618648566544128 -817 77 615
599618648576414976 -816 81 613
599618648586285824 -817 77 613
599618648596156800 -817 78 615
599618648606027648 -817 77 616
599618648615898608 -818 77 616
599618648625766912 -820 74 619
599618648635635200 -816 75 618
599618648645503616 -816 70 619
599618648655371904 -815 76 617
599618648665240192 -815 79 616
599618648675108608 -815 78 616
599618648684976896 -816 79 614
599618648694845312 -815 80 612
599618648704713600 -818 79 613
599618648714581888 -817 80 615
599618648724450304 -817 80 613
599618648734318592 -818 80 614
599618648744186880 -817 80 614
599618648754055296 -814 81 614
599618648763923584 -814 81 614
599618648773791872 -815 79 615
599618648783660288 -815 80 615
599618648793528576 -817 81 614
599618648803396992 -818 82 615
599618648813265280 -818 80 614
599618648823133568 -820 79 614
599618648833001984 -818 83 613
599618648842870272 -820 85 614
599618648852738560 -820 84 615
599618648862606976 -818 84 614
599618648872475264 -818 84 614
599618648882343552 -816 84 613
599618648892211968 -815 80 614
599618648902080256 -814 80 613
599618648911948672 -818 82 613
599618648921816960 -820 82 613
599618648931685248 -820 83 611
599618648941553664 -821 84 613
599618648951421952 -820 87 611
599618648961290240 -819 83 612
599618648971158652 -818 81 613
599618648981032960 -815 75 611
599618648990907264 -816 81 614
599618649000781440 -817 73 616
599618649010655744 -813 74 615
599618649020530048 -816 69 616
599618649030404352 -818 75 615
599618649040278528 -823 77 614
599618649050152832 -825 79 613
599618649060027136 -823 79 609
599618649069901312 -821 78 609
599618649079775616 -817 78 611
599618649089649920 -811 78 617
599618649099524224 -814 81 618
599618649109398400 -819 88 614
599618649119272704 -821 88 612
599618649129147008 -820 89 610
599618649139021312 -821 91 606
599618649148895488 -818 88 608
599618649158769792 -815 88 611
599618649168644096 -815 89 613
599618649178518272 -813 86 614
599618649188392576 -813 85 613
599618649198266880 -817 84 612
599618649208141184 -820 86 613
599618649218015360 -825 87 612
599618649227889664 -825 87 612
599618649237763968 -823 85 615
599618649247638144 -820 85 614
599618649257512448 -819 89 613
599618649267386752 -816 84 614
599618649277261056 -818 86 614
599618649287135232 -816 83 613
599618649297009536 -819 84 615
599618649306883840 -820 82 615
599618649316758144 -819 81 614
599618649326632314 -818 85 615
599618649336505728 -820 86 616
599618649346379136 -818 84 614
599618649356252544 -817 88 614
599618649366125952 -816 83 613
599618649375999360 -818 82 614
599618649385872768 -817 84 614
599618649395746304 -818 84 613
599618649405619712 -820 82 611
599618649415493120 -820 83 612
599618649425366528 -817 78 613
599618649435239936 -816 83 613
599618649445113344 -817 82 612
599618649454986752 -818 83 612
599618649464860160 -818 79 615
599618649474733568 -819 82 614
599618649484606976 -821 82 616
599618649494480512 -823 79 617
599618649504353920 -821 86 615
599618649514227328 -822 84 616
599618649524100736 -821 85 615
599618649533974144 -820 79 615
599618649543847552 -817 77 616
599618649553720960 -818 82 614
599618649563594368 -816 84 615
599618649573467776 -820 84 613
599618649583341184 -818 89 612
599618649593214720 -818 87 612
599618649603088128 -819 88 614
599618649612961536 -816 88 612
599618649622834944 -818 87 612
599618649632708352 -820 82 614
599618649642581760 -821 80 614
599618649652455168 -820 81 614
599618649662328576 -821 79 615
599618649672201984 -818 80 615
599618649682075450 -822 81 616
599618649691939456 -819 75 615
599618649701803520 -820 83 616
599618649711667584 -819 78 616
599618649721531776 -817 82 615
599618649731395840 -816 84 612
599618649741259904 -817 83 612
599618649751123968 -818 81 612
599618649760988160 -819 80 612
599618649770852224 -818 81 614
599618649780716288 -819 85 612
599618649790580352 -819 85 614
599618649800444544 -819 87 614
599618649810308608 -819 87 613
599618649820172672 -819 85 614
599618649830036736 -818 87 613
599618649839900928 -818 87 615
599618649849764992 -818 81 614
599618649859629056 -821 83 615
599618649869493120 -823 83 615
599618649879357312 -823 82 612
599618649889221376 -823 84 613
599618649899085440 -819 84 609
599618649908949504 -817 82 610
599618649918813696 -810 82 613
599618649928677760 -809 80 617
599618649938541824 -812 83 616
599618649948405888 -819 87 612
599618649958270080 -823 83 611
599618649968134144 -824 81 610
599618649977998208 -822 80 609
599618649987862272 -822 82 612
599618649997726464 -818 81 615
599618650007590528 -811 84 615
599618650017454592 -809 83 617
599618650027318656 -808 80 617
599618650037182896 -812 81 619
599618650047043584 -819 82 618
599618650056904320 -821 85 616
599618650066765056 -821 80 615
599618650076625664 -820 88 617
599618650086486400 -816 82 618
599618650096347136 -813 82 619
599618650106207872 -812 83 620
599618650116068480 -813 82 620
599618650125929216 -813 84 620
599618650135789952 -819 85 623
599618650145650688 -819 85 624
599618650155511296 -820 85 624
599618650165372032 -821 87 621
599618650175232768 -819 93 620
599618650185093504 -817 96 619
599618650194954112 -816 97 622
599618650204814848 -819 95 621
599618650214675584 -821 96 618
599618650224536320 -828 96 618
599618650234396928 -830 94 617
599618650244257664 -830 93 615
599618650254118400 -831 92 610
599618650263979136 -831 91 607
599618650273839744 -830 86 608
599618650283700480 -829 83 612
599618650293561216 -825 75 611
599618650303421952 -820 74 612
599618650313282560 -816 75 611
599618650323143296 -810 71 611
599618650333004032 -805 67 609
599618650342864768 -801 63 607
599618650352725376 -801 62 602
599618650362586112 -795 59 601
599618650372446848 -792 60 602
599618650382307584 -791 61 601
599618650392168268 -793 59 599
599618650402031616 -795 62 597
599618650411894912 -791 54 600
599618650421758080 -787 55 602
599618650431621376 -787 55 603
599618650441484672 -787 57 607
599618650451347840 -790 60 604
599618650461211136 -790 67 600
599618650471074304 -788 72 603
599618650480937600 -783 72 605
599618650490800896 -778 74 614
599618650500664064 -774 71 631
599618650510527360 -765 75 658
599618650520390656 -769 71 679
599618650530253824 -779 71 677
599618650540117120 -784 69 668
599618650549980288 -791 73 646
599618650559843584 -800 72 625
599618650569706880 -801 73 618
599618650579570048 -794 69 616
599618650589433344 -790 63 616
599618650599296640 -789 58 615
599618650609159808 -793 56 619
599618650619023104 -806 55 619
599618650628886400 -822 56 619
599618650638749568 -834 58 612
599618650648612864 -836 54 610
599618650658476032 -834 53 608
599618650668339328 -829 57 604
599618650678202624 -827 66 607
599618650688065792 -828 67 613
599618650697929088 -831 72 613
599618650707792384 -845 70 606
599618650717655552 -863 68 599
599618650727518848 -874 70 589
599618650737382016 -876 87 594
599618650747245228 -875 102 604
599618650757106688 -879 100 601
599618650766968192 -889 95 588
599618650776829824 -893 97 580
599618650786691328 -890 97 573
599618650796552960 -888 88 569
599618650806414464 -879 80 564
599618650816275968 -873 73 569
599618650826137600 -872 68 573
599618650835999104 -879 73 571
599618650845860608 -888 77 566
599618650855722240 -895 79 559
599618650865583744 -896 84 545
599618650875445376 -900 87 534
599618650885306880 -899 86 522
599618650895168384 -898 86 513
599618650905030016 -900 92 512
599618650914891520 -901 94 513
599618650924753024 -905 94 511
599618650934614656 -908 92 504
599618650944476160 -911 91 500
599618650954337792 -915 89 495
599618650964199296 -914 88 491
599618650974060800 -911 82 488
599618650983922432 -910 75 484
599618650993783936 -908 70 485
599618651003645440 -910 69 487
599618651013507072 -912 63 485
599618651023368576 -915 58 484
599618651033230208 -915 54 478
599618651043091712 -913 53 479
599618651052953216 -910 48 479
599618651062814848 -911 47 477
599618651072676352 -911 46 481
599618651082537856 -911 44 480
599618651092399488 -914 47 481
599618651102261102 -918 47 479
599618651112121856 -928 46 476
599618651121982592 -934 46 474
599618651131843328 -936 41 473
599618651141703936 -934 40 476
599618651151564672 -932 39 473
599618651161425408 -933 40 468
599618651171286144 -928 43 461
599618651181146752 -930 44 456
599618651191007488 -933 45 449
599618651200868224 -931 50 446
599618651210728960 -930 51 443
599618651220589568 -926 55 443
599618651230450304 -921 59 445
599618651240311040 -918 62 445
599618651250171776 -917 64 446
599618651260032384 -918 68 450
599618651269893120 -919 67 450
599618651279753856 -922 68 448
599618651289614592 -927 68 447
599618651299475200 -929 70 446
599618651309335936 -930 70 445
599618651319196672 -931 65 448
599618651329057408 -931 62 449
599618651338918016 -934 60 448
599618651348778752 -935 59 447
599618651358639488 -938 58 443
599618651368500224 -942 61 442
599618651378360832 -949 63 440
599618651388221568 -953 60 443
599618651398082304 -953 59 435
599618651407943040 -950 57 426
599618651417803648 -949 55 420
599618651427664384 -941 51 432
599618651437525120 -935 44 434
599618651447385856 -944 45 424
599618651457246468 -955 41 420
599618651467106304 -962 36 411
599618651476966144 -959 35 410
599618651486825984 -956 28 414
599618651496685824 -951 26 419
599618651506545792 -947 32 425
599618651516405632 -948 36 427
599618651526265472 -948 33 424
599618651536125312 -946 32 424
599618651545985152 -946 32 426
